id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed
4992,840,Visa,Debit (Prepaid),4876555170855800.00,4/24/2026,661,YES,1,$65 ,10/3/2026,2009
3091,733,Mastercard,Debit,5904146428140240.00,12/20/2026,277,YES,2,"$2,656 ",5/11/2026,2015
2529,733,Mastercard,Credit,5770203026188610.00,10/24/2026,676,YES,2,"$7,800 ",4/7/2026,2011
3707,733,Discover,Credit,6689214851949610.00,3/20/2026,740,YES,1,"$13,400 ",7/4/2026,2005
1048,733,Mastercard,Debit,5911600183016110.00,8/23/2026,315,NO,1,"$16,726 ",2/5/2026,2020
2098,454,Visa,Debit,4750958043493030.00,12/24/2026,269,YES,1,"$30,162 ",3/5/2026,2010
4767,454,Mastercard,Debit,5776356381459180.00,10/10/2026,394,YES,1,"$19,970 ",9/10/2026,2010
5735,454,Mastercard,Debit,5723126586825330.00,5/24/2026,268,YES,1,"$31,199 ",11/18/2026,2018
5456,454,Mastercard,Debit,5916860407845350.00,10/24/2026,827,YES,2,"$14,983 ",11/6/2026,2010
5287,454,Mastercard,Debit,5826782239602490.00,10/14/2026,629,YES,2,"$18,491 ",10/14/2026,2014
2201,961,Visa,Debit,4575519144263670.00,8/21/2026,618,YES,2,"$23,094 ",3/8/2026,2011
4584,961,Visa,Credit,4587193711138820.00,10/22/2026,166,YES,1,"$18,300 ",9/5/2026,2005
1389,961,Mastercard,Debit,5672981759485190.00,2/24/2026,676,YES,1,"$31,907 ",2/19/2026,2019
2202,961,Visa,Debit,4306238627611070.00,10/20/2026,588,YES,2,"$32,761 ",3/8/2026,2008
4665,768,Mastercard,Debit,5359168203636420.00,4/24/2026,84,YES,1,"$11,105 ",9/8/2026,2009
490,817,Mastercard,Debit,5778485837801730.00,8/21/2026,852,YES,2,"$32,267 ",1/20/2026,2020
491,817,Mastercard,Debit,5517971919199340.00,9/21/2026,792,YES,1,"$30,670 ",1/20/2026,2020
5910,78,Visa,Debit (Prepaid),4749352761473240.00,1/17/2026,556,YES,2,$83 ,12/7/2026,2007
1157,1334,Visa,Debit,4509551449788690.00,7/20/2026,152,YES,1,"$13,821 ",2/8/2026,2009
2866,1334,Visa,Credit,4723027876552510.00,5/21/2026,423,YES,1,"$14,400 ",5/4/2026,2010
3761,1334,Mastercard,Credit,5700626457783200.00,10/10/2026,713,YES,1,"$13,300 ",7/6/2026,2007
209,1334,Visa,Credit,4144931322114010.00,8/14/2026,312,NO,1,"$9,300 ",1/9/2026,2009
3968,1610,Mastercard,Debit,5678294553512470.00,8/22/2026,15,YES,1,"$8,580 ",7/11/2026,2011
5879,1610,Mastercard,Credit,5771046456944700.00,10/23/2026,53,YES,2,"$6,600 ",12/7/2026,2008
2585,108,Visa,Debit,4466627264365740.00,6/14/2026,238,YES,1,"$12,783 ",4/8/2026,2010
1299,108,Mastercard,Debit,5085144478543460.00,5/21/2026,100,YES,2,"$14,321 ",2/12/2026,2012
4070,108,Visa,Debit,4814031516576160.00,12/20/2026,804,YES,2,"$14,488 ",7/18/2026,2018
780,108,Visa,Debit,4031726246937830.00,1/20/2026,126,NO,1,"$16,116 ",1/20/2026,2020
4972,1308,Visa,Credit,4900994567069760.00,7/21/2026,24,YES,2,"$14,800 ",10/2/2026,2012
6023,780,Visa,Debit (Prepaid),4129989012910230.00,7/21/2026,8,YES,2,$43 ,12/10/2026,2011
1375,1340,Visa,Debit,4249908788734060.00,7/24/2026,892,YES,2,"$36,546 ",2/17/2026,2017
3272,1340,Mastercard,Debit,5056109817639740.00,8/21/2026,165,YES,1,"$18,462 ",6/4/2026,2007
2954,1340,Amex,Credit,329808568475348.00,6/21/2026,259,NO,1,"$13,300 ",5/8/2026,2013
2178,1340,Mastercard,Debit (Prepaid),5260555273059320.00,8/20/2026,729,YES,2,$36 ,3/8/2026,2018
6035,1340,Amex,Credit,394844235507928.00,9/23/2026,682,YES,2,"$11,200 ",12/11/2026,2011
1016,1888,Mastercard,Debit,5552351757816490.00,2/20/2026,588,YES,2,"$30,074 ",2/3/2026,2006
1017,1888,Mastercard,Debit,5613352979417300.00,5/16/2026,681,YES,1,"$7,589 ",2/3/2026,2011
1169,1888,Mastercard,Debit,5210754741357770.00,12/14/2026,402,NO,2,"$27,112 ",2/9/2026,2015
2179,247,Mastercard,Credit,5765975770169360.00,2/21/2026,740,YES,1,"$16,700 ",3/8/2026,2008
1240,247,Visa,Debit,4045887901142820.00,7/13/2026,54,YES,2,"$24,968 ",2/10/2026,2010
4155,247,Mastercard,Debit,5711629583407530.00,1/12/2026,577,YES,2,"$16,751 ",8/5/2026,2010
5191,247,Mastercard,Debit,5047582065725200.00,7/21/2026,601,YES,2,"$12,852 ",10/10/2026,2012
2137,247,Discover,Credit,6973723422438310.00,11/23/2026,526,NO,2,"$10,200 ",3/7/2026,2010
2084,247,Mastercard,Debit,5584580666180380.00,12/6/2026,331,YES,1,"$21,922 ",3/5/2026,2011
781,238,Visa,Credit,4605636273246100.00,5/22/2026,245,YES,2,"$5,600 ",1/20/2026,2020
3762,915,Mastercard,Debit,5927769013167970.00,12/6/2026,774,YES,2,"$9,609 ",7/6/2026,2008
492,1927,Mastercard,Debit (Prepaid),5803470646010240.00,1/20/2026,940,YES,1,$62 ,1/20/2026,2020
5647,1927,Mastercard,Debit,5796139864739320.00,5/18/2026,474,YES,2,"$12,194 ",11/11/2026,2011
493,1658,Mastercard,Debit,5875716871084900.00,1/20/2026,798,YES,2,"$12,636 ",1/20/2026,2020
782,1658,Visa,Credit,4351530526237150.00,2/20/2026,164,YES,1,$0 ,1/20/2026,2020
1170,1208,Mastercard,Debit,5084690936737000.00,2/20/2026,476,YES,2,"$8,024 ",2/9/2026,2012
2203,1208,Visa,Debit,4372448627686760.00,11/20/2026,569,YES,2,"$8,902 ",3/8/2026,2008
2449,1208,Visa,Debit,4183588454885680.00,11/20/2026,323,NO,2,"$8,081 ",4/3/2026,2011
494,1255,Mastercard,Debit,5826930335951620.00,6/23/2026,803,YES,1,"$9,773 ",1/20/2026,2020
1521,1255,Mastercard,Debit,5040609131348650.00,12/23/2026,98,YES,1,"$13,130 ",2/20/2026,2020
495,85,Mastercard,Debit,5335622486722960.00,10/23/2026,617,YES,2,"$9,953 ",1/20/2026,2020
3923,1382,Amex,Credit,302128691810206.00,11/21/2026,236,YES,1,"$9,000 ",7/10/2026,2015
2838,1382,Mastercard,Debit,5947766191531250.00,10/24/2026,760,YES,2,"$11,415 ",5/3/2026,2013
5262,1382,Visa,Credit,4371359117883350.00,5/22/2026,931,YES,2,"$1,900 ",10/12/2026,2012
1110,1382,Mastercard,Debit (Prepaid),5517746118509990.00,1/17/2026,251,YES,1,$54 ,2/7/2026,2008
1522,1932,Mastercard,Debit,5050180938587170.00,7/21/2026,518,YES,1,$405 ,2/20/2026,2020
1210,1217,Mastercard,Debit,5228295335343430.00,3/11/2026,82,NO,1,"$23,907 ",2/10/2026,2010
5030,1217,Visa,Credit,4963325399756420.00,6/22/2026,180,YES,2,"$15,500 ",10/5/2026,2010
4086,1217,Visa,Debit,4540572558695830.00,8/20/2026,540,YES,2,"$3,415 ",8/1/1996,2012
1123,514,Visa,Credit,4662965490409080.00,4/23/2026,240,YES,2,"$8,500 ",2/7/2026,2007
2155,514,Visa,Debit,4170396856656250.00,3/20/2026,831,YES,2,"$11,473 ",3/7/2026,2008
5759,514,Mastercard,Debit,5568405807581710.00,7/22/2026,187,YES,3,"$23,932 ",12/1/1999,2011
4322,514,Mastercard,Debit,5304746158026150.00,8/13/2026,249,YES,1,"$9,614 ",8/10/2026,2010
5959,232,Mastercard,Debit,5761678069979330.00,2/20/2026,725,YES,1,"$58,709 ",12/9/2026,2009
2214,232,Mastercard,Debit (Prepaid),5828021478542640.00,1/16/2026,350,YES,1,$98 ,3/9/2026,2009
3125,232,Visa,Debit,4247339520232390.00,7/22/2026,598,YES,1,"$24,401 ",5/12/2026,2012
4174,445,Mastercard,Debit,5472231620359220.00,1/16/2026,726,YES,1,"$3,628 ",8/6/2026,2013
1807,1206,Visa,Debit,4182923459647400.00,2/20/2026,603,YES,1,"$47,359 ",2/20/2026,2020
244,1206,Visa,Debit,4866080343433200.00,5/10/2026,1,YES,2,"$41,205 ",1/10/2026,2010
194,1206,Mastercard,Credit,5328878941102910.00,3/16/2026,847,YES,2,"$17,400 ",1/9/2026,2010
4469,1276,Mastercard,Debit,5785225381364910.00,4/22/2026,851,YES,1,"$17,688 ",8/18/2026,2018
5076,1276,Mastercard,Credit,5056180854217530.00,10/21/2026,183,YES,1,"$15,000 ",10/7/2026,2013
996,1276,Mastercard,Debit,5192100992523220.00,3/23/2026,276,YES,2,"$27,075 ",2/2/2026,2015
5954,1276,Discover,Credit,6099048775831280.00,4/22/2026,120,YES,1,"$13,700 ",12/9/2026,2010
2009,1276,Mastercard,Credit,5730775331108600.00,4/24/2026,910,YES,1,"$19,000 ",3/1/1998,2016
193,875,Discover,Credit,6670752769501820.00,4/14/2026,213,NO,2,"$14,300 ",1/9/2026,2010
3495,875,Visa,Credit,4016664416211100.00,5/24/2026,840,YES,1,"$7,600 ",6/10/2026,2010
2380,875,Mastercard,Debit,5835488238900100.00,11/20/2026,203,NO,1,"$13,788 ",3/19/2026,2019
496,875,Mastercard,Debit,5942817121899540.00,8/22/2026,408,YES,1,"$20,801 ",1/20/2026,2020
2684,1546,Visa,Debit,4483206793672490.00,6/24/2026,339,YES,2,"$19,015 ",4/11/2026,2011
245,1546,Visa,Debit,4030476430498480.00,7/13/2026,437,YES,2,"$2,181 ",1/10/2026,2011
5504,1546,Visa,Credit,4952050120824100.00,5/23/2026,167,YES,2,"$6,400 ",11/7/2026,2007
6024,1546,Visa,Debit (Prepaid),4985729409791180.00,7/11/2026,408,YES,2,$78 ,12/10/2026,2011
497,422,Mastercard,Debit (Prepaid),5352787929411470.00,1/24/2026,196,NO,2,$63 ,1/20/2026,2020
1523,422,Mastercard,Debit,5764720476661120.00,8/23/2026,350,NO,1,"$12,907 ",2/20/2026,2020
498,422,Mastercard,Credit,5649118777959740.00,5/22/2026,123,YES,1,"$6,500 ",1/20/2026,2020
1441,422,Discover,Credit,6905561508213690.00,11/24/2026,902,YES,1,"$7,100 ",2/20/2026,2020
3380,519,Mastercard,Debit,5167739038207670.00,2/20/2026,35,YES,1,"$12,353 ",6/8/2026,2008
4390,519,Mastercard,Debit (Prepaid),5483130582779110.00,5/20/2026,139,YES,2,$65 ,8/12/2026,2012
3555,519,Visa,Debit (Prepaid),4031459906447370.00,4/18/2026,0,YES,1,$72 ,6/12/2026,2012
3173,519,Mastercard,Debit,5608799929769380.00,1/24/2026,653,YES,2,"$18,526 ",5/16/2026,2016
2867,1408,Visa,Debit,4751759256983270.00,12/23/2026,978,YES,2,"$6,513 ",5/4/2026,2013
5522,1408,Mastercard,Debit,5827922070073560.00,8/20/2026,665,YES,1,"$5,044 ",11/8/2026,2008
3821,1204,Visa,Debit,4964837149375450.00,8/23/2026,692,NO,2,"$25,079 ",7/7/2026,2008
2788,1204,Visa,Debit,4786456074959150.00,4/24/2026,463,YES,1,"$39,578 ",4/19/2026,2019
210,1204,Visa,Debit,4780113572248860.00,10/22/2026,498,YES,1,"$36,641 ",1/9/2026,2009
783,276,Visa,Debit,4732187570005930.00,11/23/2026,875,YES,1,"$1,083 ",1/20/2026,2020
1524,276,Mastercard,Debit,5579968242146940.00,3/21/2026,908,YES,1,"$9,628 ",2/20/2026,2020
392,1133,Amex,Credit,364782097416183.00,9/24/2026,787,YES,2,"$13,500 ",1/20/2026,2020
5211,1133,Visa,Debit,4332848097947140.00,5/19/2026,247,YES,2,"$12,512 ",10/10/2026,2012
2586,1133,Visa,Debit,4874200877830190.00,4/23/2026,234,YES,2,"$21,442 ",4/8/2026,2015
195,1133,Mastercard,Debit (Prepaid),5491911967251850.00,4/24/2026,256,YES,2,$69 ,1/9/2026,2013
784,1035,Visa,Debit,4123430883366050.00,6/22/2026,929,NO,2,"$22,700 ",1/20/2026,2020
1808,1035,Visa,Debit (Prepaid),4477381812397470.00,2/20/2026,256,YES,2,$60 ,2/20/2026,2020
4688,710,Visa,Debit (Prepaid),4291584295091270.00,7/21/2026,284,NO,2,$80 ,9/8/2026,2013
3155,710,Visa,Credit,4977439177902700.00,10/23/2026,725,YES,1,"$1,300 ",5/14/2026,2014
4395,710,Visa,Debit,4083830555953340.00,9/19/2026,35,YES,1,"$40,984 ",8/12/2026,2012
5233,582,Mastercard,Debit,5000642222050140.00,1/16/2026,949,YES,1,"$19,536 ",10/11/2026,2014
2010,582,Mastercard,Debit,5706945213874110.00,2/9/2026,808,YES,1,"$9,044 ",3/1/1999,2013
3634,582,Visa,Credit,4880127142903320.00,5/24/2026,582,NO,2,"$12,500 ",6/18/2026,2018
5880,821,Mastercard,Debit,5709350938591090.00,9/21/2026,841,YES,2,"$2,338 ",12/7/2026,2016
6131,821,Amex,Credit,340249970172495.00,7/24/2026,789,YES,1,"$3,900 ",12/17/2026,2017
59,1352,Visa,Debit,4969931231497490.00,11/19/2026,728,YES,2,"$12,528 ",1/4/2026,2012
2403,1352,Mastercard,Debit,5065991934613610.00,3/20/2026,444,YES,2,"$19,756 ",4/1/1999,2013
5355,1352,Mastercard,Debit,5074153322431980.00,10/1/1999,15,YES,1,"$2,042 ",11/1/1998,2008
3286,831,Discover,Credit,6343000201050370.00,6/20/2026,991,YES,1,"$8,300 ",6/5/2026,2013
4156,831,Mastercard,Debit,5176991873510830.00,4/22/2026,744,YES,2,"$8,571 ",8/5/2026,2015
499,936,Mastercard,Debit,5193598337004770.00,8/20/2026,655,YES,1,"$19,369 ",1/20/2026,2020
785,936,Visa,Debit (Prepaid),4651166179945080.00,7/24/2026,135,YES,1,$70 ,1/20/2026,2020
1525,936,Mastercard,Debit,5169330864187600.00,10/20/2026,927,YES,1,"$15,127 ",2/20/2026,2020
425,936,Discover,Credit,6575727919683830.00,3/22/2026,371,YES,1,"$9,400 ",1/20/2026,2020
1809,936,Visa,Credit,4254671354232310.00,6/22/2026,566,YES,2,"$5,400 ",2/20/2026,2020
3312,578,Mastercard,Debit,5639231472661420.00,6/6/2026,482,YES,1,"$17,167 ",6/6/2026,2007
4807,1997,Mastercard,Debit,5974521557482720.00,8/20/2026,89,YES,1,"$25,048 ",9/11/2026,2011
5786,1997,Amex,Credit,373196972571995.00,8/22/2026,333,YES,1,"$25,600 ",12/3/2026,2009
3343,1997,Mastercard,Debit,5145075395048640.00,7/20/2026,818,YES,2,"$17,257 ",6/7/2026,2007
2481,1997,Mastercard,Debit,5446247483875540.00,2/22/2026,977,NO,2,"$31,829 ",4/5/2026,2020
5106,1997,Mastercard,Debit,5138861544730250.00,9/14/2026,695,YES,2,"$3,991 ",10/8/2026,2013
5457,1997,Mastercard,Debit,5450840398353040.00,5/24/2026,172,YES,2,"$3,991 ",11/6/2026,2013
5808,1997,Mastercard,Debit,5957840395918290.00,1/24/2026,232,YES,2,"$34,953 ",12/4/2026,2011
1378,258,Mastercard,Debit,5200497031723070.00,11/21/2026,790,YES,1,"$21,726 ",2/18/2026,2018
3197,258,Visa,Debit,4410595521974950.00,8/20/2026,468,YES,1,"$15,063 ",5/17/2026,2017
500,258,Mastercard,Debit,5979251671199850.00,1/20/2026,949,YES,1,"$12,596 ",1/20/2026,2020
2912,851,Visa,Debit,4977782671344110.00,1/9/2026,467,NO,2,"$6,335 ",5/6/2026,2020
4243,851,Mastercard,Debit (Prepaid),5953262218021150.00,4/14/2026,328,YES,1,$43 ,8/8/2026,2013
3613,851,Visa,Credit,4453479289853590.00,1/20/2026,438,YES,2,"$8,100 ",6/16/2026,2016
1241,851,Visa,Credit,4484651040009260.00,4/23/2026,400,YES,2,"$8,900 ",2/10/2026,2010
4148,1951,Amex,Credit,397408628397205.00,1/24/2026,358,YES,1,"$16,000 ",8/5/2026,2008
4157,1951,Mastercard,Debit,5131315390682570.00,4/11/2026,260,YES,2,"$19,304 ",8/5/2026,2010
3360,1951,Visa,Debit,4667539931017680.00,10/20/2026,724,YES,2,"$36,548 ",6/7/2026,2015
1142,1951,Mastercard,Debit,5494695767588580.00,12/23/2026,105,YES,1,"$10,354 ",2/8/2026,2010
3188,1951,Discover,Credit,6059981259285360.00,8/24/2026,661,YES,1,"$8,000 ",5/17/2026,2017
501,1978,Mastercard,Debit,5070126203216170.00,1/20/2026,795,YES,2,"$1,559 ",1/20/2026,2020
1526,1978,Mastercard,Debit,5293367010895790.00,2/20/2026,489,YES,1,"$15,100 ",2/20/2026,2020
4948,1897,Mastercard,Debit,5695371675609170.00,12/23/2026,110,YES,1,"$51,302 ",10/1/2026,2010
3690,1897,Mastercard,Debit (Prepaid),5727246621737800.00,9/14/2026,184,YES,1,$80 ,7/3/2026,2010
4337,972,Visa,Credit,4613780379002620.00,10/21/2026,881,YES,1,"$15,800 ",8/10/2026,2012
6052,972,Visa,Credit,4349828024185760.00,11/20/2026,209,YES,1,"$16,800 ",12/11/2026,2011
4166,972,Visa,Debit,4831547258942100.00,11/21/2026,45,NO,1,"$2,508 ",8/5/2026,2012
5689,972,Visa,Credit,4030101439693860.00,12/22/2026,924,NO,2,"$2,600 ",11/13/2026,2013
2482,1010,Mastercard,Debit,5598838646522270.00,5/22/2026,590,YES,1,"$4,851 ",4/5/2026,2020
3047,1243,Mastercard,Credit,5688444191664890.00,6/23/2026,723,YES,1,"$7,300 ",5/10/2026,2011
3884,1243,Mastercard,Debit,5787876223130820.00,3/24/2026,137,YES,1,"$18,540 ",7/9/2026,2009
3928,1243,Mastercard,Debit,5145746225869380.00,2/14/2026,37,NO,2,"$4,072 ",7/10/2026,2010
1527,1243,Mastercard,Debit,5867870962214060.00,2/20/2026,278,YES,1,"$1,744 ",2/20/2026,2020
3885,1243,Mastercard,Debit (Prepaid),5233021736945260.00,1/14/2026,561,YES,2,$33 ,7/9/2026,2013
2327,1976,Mastercard,Debit,5905144281673760.00,2/20/2026,324,YES,1,"$17,767 ",3/14/2026,2014
4847,1976,Mastercard,Debit (Prepaid),5376202172646610.00,11/22/2026,419,YES,1,$57 ,9/13/2026,2013
4338,1976,Visa,Debit,4078070579143810.00,5/22/2026,725,YES,1,"$23,011 ",8/10/2026,2010
1171,1976,Mastercard,Debit,5320540849135700.00,10/23/2026,66,YES,1,"$21,160 ",2/9/2026,2009
502,1976,Mastercard,Debit,5318581534984740.00,12/21/2026,914,NO,2,"$21,291 ",1/20/2026,2020
2784,91,Visa,Credit,4905977959597100.00,10/20/2026,543,YES,1,"$19,100 ",4/18/2026,2018
2790,1606,Mastercard,Debit,5285784915006140.00,3/20/2026,790,YES,2,"$7,834 ",5/1/1996,2012
2735,1201,Visa,Debit,4563146572171390.00,12/20/2026,510,YES,2,"$38,317 ",4/14/2026,2014
16,1201,Visa,Debit,4817273521248160.00,10/23/2026,706,YES,2,"$55,693 ",1/1/2000,2006
4793,1201,Visa,Debit,4423423702094840.00,11/20/2026,362,YES,1,"$40,710 ",9/10/2026,2010
2744,1201,Mastercard,Debit,5614281662886510.00,12/24/2026,906,YES,2,"$61,355 ",4/15/2026,2015
503,1887,Mastercard,Credit,5723992473008280.00,2/20/2026,298,YES,1,"$5,300 ",1/20/2026,2020
504,1887,Mastercard,Credit,5568613598314700.00,6/22/2026,926,YES,1,"$15,800 ",1/20/2026,2020
505,195,Mastercard,Debit,5809559236815240.00,1/20/2026,643,YES,1,"$26,219 ",1/20/2026,2020
1442,195,Discover,Credit,6649382937549500.00,2/20/2026,898,YES,1,"$20,400 ",2/20/2026,2020
1528,874,Mastercard,Debit,5578581367019950.00,3/20/2026,532,YES,1,"$28,066 ",2/20/2026,2020
786,874,Visa,Credit,4995777639723020.00,6/24/2026,153,NO,2,"$19,500 ",1/20/2026,2020
506,874,Mastercard,Credit,5618927130201350.00,4/20/2026,47,YES,1,"$15,100 ",1/20/2026,2020
5790,1317,Mastercard,Debit,5504388217788240.00,9/22/2026,389,YES,1,"$9,059 ",12/3/2026,2008
3576,1317,Mastercard,Credit,5765192294312480.00,3/24/2026,244,YES,2,"$6,300 ",6/14/2026,2014
4909,1317,Mastercard,Debit,5049590350537180.00,12/17/2026,287,YES,1,"$12,793 ",9/17/2026,2017
1529,1317,Mastercard,Credit,5171047603573610.00,5/20/2026,472,YES,1,"$7,800 ",2/20/2026,2020
1280,1311,Visa,Credit,4304336989685850.00,10/22/2026,38,YES,1,"$14,000 ",2/11/2026,2011
1530,785,Mastercard,Debit (Prepaid),5802808293999580.00,2/23/2026,374,NO,1,$80 ,2/20/2026,2020
507,785,Mastercard,Credit,5182039113510180.00,12/24/2026,533,YES,1,"$15,400 ",1/20/2026,2020
2638,662,Mastercard,Debit,5178588521108550.00,4/21/2026,647,YES,2,"$28,747 ",4/10/2026,2010
3092,662,Mastercard,Debit (Prepaid),5419683819223050.00,7/21/2026,690,YES,2,$110 ,5/11/2026,2011
5107,847,Mastercard,Debit (Prepaid),5207548471157060.00,4/22/2026,310,YES,2,$112 ,10/8/2026,2012
3416,847,Discover,Credit,6133343341617020.00,12/10/2026,252,NO,2,"$9,700 ",6/9/2026,2011
5581,847,Visa,Credit,4013077897978410.00,10/13/2026,359,YES,1,"$8,600 ",11/9/2026,2014
987,847,Mastercard,Debit (Prepaid),5582481832840080.00,10/4/2026,949,YES,2,$43 ,2/1/2026,2012
5998,847,Mastercard,Debit,5160679758487900.00,4/15/2026,716,YES,2,"$19,629 ",12/10/2026,2011
4531,847,Mastercard,Credit,5350725222706420.00,4/21/2026,29,YES,2,"$3,400 ",9/3/2026,2008
1531,685,Mastercard,Debit,5208287929207580.00,1/22/2026,668,YES,2,"$20,769 ",2/20/2026,2020
1398,685,Amex,Credit,382500319012149.00,12/22/2026,443,YES,2,"$12,100 ",2/20/2026,2020
1532,685,Mastercard,Debit,5568206290590570.00,6/23/2026,658,YES,1,"$16,371 ",2/20/2026,2020
1533,685,Mastercard,Credit,5316978994490030.00,10/20/2026,145,YES,1,"$12,500 ",2/20/2026,2020
1534,685,Mastercard,Debit,5548416164877890.00,2/20/2026,573,YES,1,"$18,976 ",2/20/2026,2020
508,685,Mastercard,Debit,5319381223326690.00,2/20/2026,205,YES,2,"$30,119 ",1/20/2026,2020
2354,617,Mastercard,Debit,5124149352966220.00,7/22/2026,255,YES,2,"$26,147 ",3/16/2026,2016
1810,23,Visa,Debit (Prepaid),4140588094739360.00,2/20/2026,914,YES,2,$74 ,2/20/2026,2020
787,339,Visa,Credit,4098957147259100.00,1/24/2026,427,YES,1,"$7,100 ",1/20/2026,2020
1811,339,Visa,Debit,4728985692143250.00,5/21/2026,894,YES,2,"$13,964 ",2/20/2026,2020
1062,280,Visa,Credit,4914230230023480.00,11/20/2026,149,YES,2,"$12,000 ",2/5/2026,2013
5856,280,Mastercard,Debit,5503346026525350.00,7/21/2026,281,YES,2,"$14,710 ",12/6/2026,2016
2959,280,Mastercard,Credit,5625623929407720.00,2/24/2026,413,NO,2,"$5,600 ",5/8/2026,2011
123,280,Amex,Credit,340690023329145.00,5/7/2026,921,YES,1,"$13,600 ",1/7/2026,2009
2826,280,Mastercard,Debit,5836255998556360.00,1/23/2026,124,YES,2,"$14,592 ",5/2/2026,2018
4404,1473,Mastercard,Debit,5144019472845640.00,3/24/2026,991,YES,1,"$16,791 ",8/13/2026,2013
3839,1473,Mastercard,Debit,5401708824823360.00,9/24/2026,387,YES,1,"$15,909 ",7/8/2026,2008
1535,1473,Mastercard,Debit,5090437031916520.00,6/22/2026,678,NO,2,"$13,466 ",2/20/2026,2020
5108,65,Mastercard,Debit,5427512329623870.00,11/20/2026,476,YES,2,"$5,066 ",10/8/2026,2016
4585,65,Visa,Debit,4270727314191300.00,9/24/2026,431,YES,2,"$13,452 ",9/5/2026,2012
788,1353,Visa,Debit,4609363841131490.00,1/20/2026,250,YES,1,"$17,652 ",1/20/2026,2020
3156,1353,Visa,Debit,4092359255548680.00,7/18/2026,548,YES,1,"$22,566 ",5/14/2026,2014
1536,1353,Mastercard,Debit (Prepaid),5739755420014530.00,1/23/2026,543,YES,2,$101 ,2/20/2026,2020
4200,1353,Mastercard,Debit,5884169220100950.00,2/9/2026,380,YES,1,"$17,860 ",8/7/2026,2010
1812,1353,Visa,Debit,4739129887814770.00,12/24/2026,840,YES,1,"$13,635 ",2/20/2026,2020
3725,1353,Amex,Credit,340363396133555.00,10/24/2026,357,YES,1,"$12,800 ",7/5/2026,2014
966,1353,Mastercard,Debit,5134663281531800.00,4/22/2026,682,YES,1,"$12,076 ",2/1/1999,2012
1537,736,Mastercard,Credit,5428449359468270.00,5/24/2026,692,YES,1,"$13,500 ",2/20/2026,2020
509,736,Mastercard,Debit (Prepaid),5166680396292020.00,11/24/2026,462,YES,1,$38 ,1/20/2026,2020
510,736,Mastercard,Debit (Prepaid),5582430794372140.00,9/24/2026,397,YES,2,$100 ,1/20/2026,2020
4482,1670,Visa,Debit,4011659941572560.00,1/23/2026,523,YES,1,"$24,501 ",8/19/2026,2019
3304,1670,Visa,Credit,4281818687372220.00,11/20/2026,956,YES,1,"$15,100 ",6/5/2026,2011
5809,1670,Mastercard,Debit,5537300534138480.00,7/23/2026,933,YES,2,"$14,709 ",12/4/2026,2013
5603,1670,Mastercard,Debit,5770348525427380.00,8/20/2026,914,NO,1,"$45,782 ",11/10/2026,2015
511,1776,Mastercard,Debit,5089550241614490.00,2/20/2026,625,YES,2,"$18,292 ",1/20/2026,2020
4938,1776,Amex,Credit,357731604070533.00,5/20/2026,270,YES,1,"$13,400 ",10/1/1999,2012
3596,1776,Visa,Credit,4760959420776140.00,5/21/2026,81,YES,2,"$11,100 ",6/15/2026,2015
1813,1474,Visa,Debit,4559380028737070.00,1/23/2026,791,YES,1,"$33,397 ",2/20/2026,2020
2032,951,Mastercard,Debit (Prepaid),5978230791001460.00,8/17/2026,310,YES,1,$80 ,3/2/2026,2008
2942,951,Visa,Credit,4609960492769090.00,3/23/2026,512,YES,2,"$5,400 ",5/7/2026,2013
2628,951,Amex,Credit,371780853319378.00,6/21/2026,461,YES,2,"$11,000 ",4/10/2026,2010
3330,951,Visa,Debit,4717280495507380.00,3/12/2026,268,YES,1,"$8,374 ",6/6/2026,2010
3418,1818,Mastercard,Debit,5630819721997630.00,3/21/2026,160,YES,2,"$23,691 ",6/9/2026,2015
2259,1818,Visa,Debit,4536093921633360.00,12/23/2026,783,YES,2,"$15,817 ",3/10/2026,2013
4711,1818,Mastercard,Debit,5403878573257240.00,6/24/2026,553,YES,2,"$36,912 ",9/9/2026,2015
1814,1450,Visa,Debit,4752300617048430.00,9/21/2026,511,YES,2,"$36,976 ",2/20/2026,2020
512,1524,Mastercard,Debit,5298405785595860.00,6/22/2026,451,YES,1,"$52,121 ",1/20/2026,2020
367,1789,Mastercard,Debit,5969880085380230.00,3/24/2026,832,YES,1,"$12,564 ",1/18/2026,2018
5130,1789,Visa,Debit,4719376429761060.00,5/21/2026,716,YES,1,"$15,981 ",10/8/2026,2008
5911,767,Visa,Debit,4465904146461420.00,12/7/2026,172,YES,2,"$12,758 ",12/7/2026,2011
513,767,Mastercard,Debit (Prepaid),5998020597750680.00,1/20/2026,259,YES,2,$24 ,1/20/2026,2020
